CustomerID,TransactionDate,Amount,SubscriptionType,PaymentMethod,Churn
597,2024-11-11,83,Basic,Credit Card,1
598,2024-03-03,304,Enterprise,Credit Card,1
599,2024-03-07,25,Basic,PayPal,1
600,2024-12-19,197,Premium,Debit Card,1
601,2024-04-15,421,Premium,Debit Card,1
602,2024-03-09,469,Enterprise,PayPal,1
603,2024-11-11,181,Premium,PayPal,1
604,2024-04-02,195,Enterprise,Debit Card,1
605,2024-06-02,41,Premium,Debit Card,1
606,2024-07-04,72,Premium,PayPal,1
607,2025-01-30,358,Basic,Credit Card,1
608,2024-04-23,310,Basic,Debit Card,1
609,2024-10-22,318,Basic,PayPal,1
610,2024-11-27,198,Premium,Credit Card,1
611,2024-10-11,315,Enterprise,Credit Card,0
612,2024-12-10,420,Enterprise,PayPal,1
613,2024-07-23,35,Enterprise,Debit Card,1
614,2024-06-30,396,Basic,Debit Card,0
615,2024-03-10,355,Premium,Credit Card,1
616,2024-07-28,48,Basic,PayPal,1
617,2024-11-16,202,Premium,Credit Card,0
618,2024-10-24,172,Premium,Credit Card,0
619,2024-04-08,62,Premium,Credit Card,0
620,2024-10-07,484,Basic,PayPal,0
621,2024-02-26,183,Premium,Debit Card,1
622,2024-08-30,205,Basic,Credit Card,1
623,2024-12-13,220,Basic,Debit Card,1
624,2024-06-18,287,Premium,Debit Card,1
625,2025-01-09,197,Premium,PayPal,1
626,2024-04-05,399,Premium,Debit Card,1
627,2024-04-27,317,Basic,Debit Card,1
628,2024-12-30,466,Premium,Credit Card,1
629,2024-11-22,340,Premium,PayPal,1
630,2024-11-28,223,Enterprise,PayPal,0
631,2024-08-17,338,Enterprise,Credit Card,1
632,2024-09-04,38,Enterprise,Credit Card,0
633,2024-03-02,180,Premium,Debit Card,1
634,2024-12-23,131,Basic,Debit Card,0
635,2024-11-26,467,Enterprise,PayPal,1
636,2025-02-08,427,Basic,PayPal,1
637,2024-09-03,168,Enterprise,Debit Card,1
638,2025-02-24,95,Enterprise,Credit Card,0
639,2024-08-20,311,Basic,PayPal,0
640,2024-08-18,13,Enterprise,Credit Card,1
641,2024-03-31,11,Basic,Debit Card,0
642,2024-03-30,142,Premium,PayPal,1
643,2025-02-02,311,Premium,PayPal,1
644,2024-08-13,88,Basic,Debit Card,0
645,2024-09-11,156,Basic,Debit Card,0
646,2024-06-21,175,Premium,Credit Card,1
647,2024-04-15,324,Basic,Credit Card,1
648,2024-10-20,472,Premium,Debit Card,0
649,2024-11-24,247,Premium,Debit Card,1
650,2024-07-10,337,Basic,Debit Card,1
651,2024-06-15,285,Enterprise,PayPal,1
652,2024-10-15,213,Basic,Debit Card,1
653,2024-11-17,461,Premium,PayPal,0
654,2024-04-27,62,Enterprise,Debit Card,0
655,2024-03-07,495,Enterprise,PayPal,1
656,2024-06-10,116,Premium,Credit Card,1
657,2024-11-02,64,Enterprise,Credit Card,1
658,2024-08-07,255,Enterprise,PayPal,1
659,2024-04-01,432,Basic,Credit Card,1
660,2024-06-20,386,Premium,Credit Card,1
661,2024-06-07,173,Enterprise,PayPal,1
662,2024-05-15,451,Premium,Debit Card,1
663,2024-11-06,24,Basic,Debit Card,0
664,2024-07-06,10,Basic,PayPal,1
665,2024-11-11,360,Basic,Credit Card,0
666,2024-12-22,146,Enterprise,Debit Card,1
667,2024-03-31,160,Basic,Debit Card,1
668,2024-03-16,189,Premium,Credit Card,1
669,2024-10-31,419,Basic,PayPal,1
670,2024-06-06,241,Enterprise,PayPal,0
671,2024-12-14,496,Basic,Debit Card,1
672,2024-10-31,197,Enterprise,PayPal,0
673,2024-05-30,27,Premium,Credit Card,0
674,2024-03-24,234,Basic,PayPal,1
675,2025-01-20,114,Basic,PayPal,0
676,2024-11-13,496,Premium,PayPal,0
677,2024-04-10,215,Premium,PayPal,0
678,2025-01-26,195,Enterprise,Credit Card,1
679,2024-07-21,74,Basic,PayPal,1
680,2024-08-21,342,Basic,Debit Card,0
681,2024-07-30,381,Basic,PayPal,1
682,2025-02-17,216,Basic,Debit Card,1
683,2024-04-14,238,Premium,Credit Card,1
684,2024-06-07,78,Basic,PayPal,1
685,2024-08-20,151,Basic,Debit Card,1
686,2024-12-14,215,Basic,PayPal,1
687,2024-08-28,183,Enterprise,PayPal,1
688,2024-07-15,206,Enterprise,Debit Card,0
689,2024-08-13,340,Enterprise,Credit Card,0
690,2024-11-29,425,Premium,Credit Card,1
691,2024-03-24,316,Premium,Credit Card,1
692,2024-09-14,206,Premium,Credit Card,1
693,2025-01-20,237,Basic,Credit Card,1
694,2025-02-24,280,Basic,Credit Card,1
695,2024-05-24,446,Premium,PayPal,1
696,2024-07-31,208,Enterprise,PayPal,0
697,2025-01-13,334,Basic,Debit Card,1
698,2024-09-21,487,Enterprise,Credit Card,1
699,2025-01-21,24,Basic,Credit Card,1
700,2024-12-20,295,Basic,Credit Card,1
701,2024-10-05,343,Enterprise,Debit Card,0
702,2024-03-08,417,Premium,PayPal,1
703,2024-06-11,225,Enterprise,PayPal,0
704,2024-03-27,44,Premium,Credit Card,1
705,2024-04-17,78,Premium,PayPal,1
706,2024-03-06,405,Basic,PayPal,1
707,2024-04-24,221,Basic,PayPal,1
708,2024-05-03,55,Basic,Credit Card,1
709,2024-08-29,391,Premium,PayPal,1
710,2024-03-13,462,Premium,PayPal,0
711,2024-06-30,257,Enterprise,Debit Card,1
712,2024-03-18,429,Basic,Credit Card,1
713,2024-08-09,94,Basic,PayPal,1
714,2024-06-11,57,Premium,Credit Card,0
715,2024-05-16,240,Basic,PayPal,1
716,2024-03-07,76,Premium,Credit Card,1
717,2024-06-11,486,Enterprise,PayPal,1
718,2025-01-08,447,Enterprise,PayPal,0
719,2024-02-28,98,Basic,Debit Card,0
720,2024-10-14,228,Enterprise,Credit Card,1
721,2024-07-02,429,Basic,PayPal,1
722,2024-03-29,61,Basic,Debit Card,1
723,2024-11-30,31,Premium,Debit Card,0
724,2024-07-02,431,Premium,Credit Card,0
725,2024-06-13,108,Basic,Credit Card,1
726,2025-01-18,455,Enterprise,Debit Card,0
727,2024-09-20,458,Enterprise,Credit Card,1
728,2025-02-15,140,Basic,Credit Card,1
729,2024-12-11,97,Basic,Credit Card,1
730,2024-03-27,145,Enterprise,PayPal,1
731,2024-09-19,383,Enterprise,Credit Card,0
732,2025-01-08,48,Premium,Credit Card,1
733,2024-03-29,27,Premium,Debit Card,1
734,2024-06-14,114,Enterprise,Debit Card,1
735,2024-04-02,396,Premium,Debit Card,1
736,2025-02-12,155,Premium,Credit Card,0
737,2024-06-25,345,Basic,Credit Card,1
738,2024-03-01,233,Premium,Debit Card,0
739,2024-04-22,126,Premium,Debit Card,1
740,2024-06-23,10,Basic,PayPal,1
741,2024-03-03,126,Enterprise,PayPal,1
742,2024-09-16,393,Premium,PayPal,0
743,2024-06-29,35,Premium,Credit Card,0
744,2024-11-23,445,Enterprise,Credit Card,1
745,2024-03-26,21,Premium,Debit Card,0
746,2024-12-18,303,Enterprise,PayPal,1
747,2025-02-16,350,Basic,Credit Card,1
748,2024-09-18,178,Enterprise,PayPal,1
749,2024-03-29,62,Enterprise,PayPal,0
750,2024-09-16,278,Enterprise,Credit Card,0
751,2024-04-11,257,Basic,PayPal,1
752,2025-01-06,137,Enterprise,Debit Card,1
753,2025-01-02,85,Enterprise,Debit Card,1
754,2024-07-03,278,Basic,Credit Card,1
755,2024-07-25,155,Premium,PayPal,1
756,2025-01-30,412,Premium,Debit Card,0
757,2024-08-23,412,Enterprise,PayPal,1
758,2024-04-05,463,Basic,Debit Card,1
759,2024-06-23,57,Basic,Debit Card,1
760,2024-04-25,208,Enterprise,PayPal,1
761,2024-09-10,80,Enterprise,Credit Card,0
762,2024-04-05,421,Premium,Credit Card,1
763,2025-01-17,101,Premium,Credit Card,0
764,2025-02-25,412,Enterprise,PayPal,1
765,2024-05-03,473,Basic,PayPal,0
766,2025-02-04,218,Enterprise,PayPal,1
767,2024-04-18,351,Basic,Credit Card,1
768,2024-06-05,348,Premium,PayPal,1
769,2025-02-02,57,Enterprise,Credit Card,0
770,2024-07-12,38,Basic,Debit Card,1
771,2024-05-06,185,Premium,Credit Card,1
772,2024-12-22,28,Enterprise,Credit Card,1
773,2024-08-27,364,Enterprise,Credit Card,1
774,2024-09-02,56,Premium,PayPal,1
775,2024-08-20,354,Enterprise,Credit Card,1
776,2024-12-03,69,Premium,Debit Card,0
777,2025-01-19,185,Basic,Debit Card,1
778,2024-07-08,264,Enterprise,Debit Card,0
779,2024-09-05,413,Premium,Debit Card,1
780,2024-10-17,238,Premium,Debit Card,1
781,2025-02-12,156,Basic,Debit Card,0
782,2024-03-05,307,Enterprise,Credit Card,1
783,2025-02-09,342,Premium,PayPal,1
784,2024-06-25,248,Premium,PayPal,1
785,2024-06-07,341,Premium,Debit Card,0
786,2024-10-30,442,Enterprise,Credit Card,0
787,2024-10-07,408,Enterprise,Debit Card,1
788,2024-04-11,197,Basic,Debit Card,1
789,2024-06-13,333,Basic,Debit Card,1
790,2024-12-29,344,Basic,Debit Card,1
791,2024-12-22,218,Enterprise,PayPal,1
792,2024-08-16,420,Premium,PayPal,1
793,2024-06-03,84,Enterprise,Credit Card,1
794,2025-01-08,192,Enterprise,Credit Card,1
795,2024-09-20,96,Enterprise,Debit Card,1
796,2024-08-15,280,Basic,PayPal,0
797,2025-01-26,189,Premium,Debit Card,1
798,2025-01-19,424,Enterprise,PayPal,1
799,2024-07-22,254,Basic,PayPal,1
800,2025-01-20,355,Enterprise,Credit Card,1
801,2025-02-17,16,Premium,Credit Card,1
802,2024-12-04,278,Basic,PayPal,1
803,2024-09-12,447,Enterprise,Credit Card,1
804,2024-03-30,22,Basic,Debit Card,1
805,2025-01-14,413,Premium,PayPal,1
806,2024-03-24,235,Premium,PayPal,1
807,2024-04-24,275,Basic,PayPal,0
808,2024-05-24,251,Enterprise,Debit Card,1
809,2025-01-31,389,Premium,PayPal,0
810,2024-07-18,189,Premium,Credit Card,1
811,2024-10-22,430,Enterprise,Debit Card,0
812,2024-08-07,189,Basic,PayPal,0
813,2024-04-19,135,Basic,Debit Card,1
814,2024-12-13,292,Enterprise,Debit Card,1
815,2024-08-16,427,Premium,Credit Card,0
816,2024-10-30,365,Premium,Credit Card,0
817,2024-05-21,199,Enterprise,Credit Card,1
818,2025-01-19,25,Enterprise,PayPal,0
819,2024-03-06,324,Basic,PayPal,1
820,2025-01-29,30,Basic,Credit Card,1
821,2024-12-10,25,Enterprise,Credit Card,1
822,2025-01-11,474,Premium,PayPal,0
823,2024-06-30,472,Basic,Credit Card,0
824,2025-02-25,278,Enterprise,Debit Card,1
825,2024-10-09,42,Premium,Debit Card,1
826,2024-09-11,191,Basic,Debit Card,0
827,2024-06-11,78,Enterprise,PayPal,0
828,2024-03-25,420,Enterprise,Credit Card,1
829,2024-07-29,61,Premium,Debit Card,0
830,2025-02-23,74,Premium,PayPal,0
831,2024-06-30,309,Enterprise,Credit Card,1
832,2024-04-02,423,Premium,Credit Card,1
833,2024-07-09,416,Enterprise,Debit Card,1
834,2024-07-20,344,Premium,Credit Card,1
835,2024-12-06,237,Premium,Credit Card,1
836,2025-01-15,476,Basic,Debit Card,0
837,2024-10-17,231,Basic,Debit Card,1
838,2024-03-04,281,Premium,Credit Card,1
839,2024-09-03,448,Enterprise,PayPal,1
840,2024-04-23,27,Premium,PayPal,1
841,2025-02-04,227,Basic,Debit Card,0
842,2024-04-30,282,Enterprise,Credit Card,1
843,2024-08-13,468,Premium,Debit Card,1
844,2024-05-22,317,Premium,PayPal,0
845,2024-04-07,182,Premium,PayPal,1
846,2024-05-05,65,Premium,Credit Card,1
847,2024-04-16,358,Basic,Debit Card,1
848,2025-01-09,447,Basic,Debit Card,1
849,2024-04-13,18,Basic,PayPal,1
850,2024-07-01,410,Basic,Debit Card,1
851,2025-02-01,292,Enterprise,Debit Card,1
852,2024-05-19,302,Enterprise,Debit Card,1
853,2024-11-21,31,Enterprise,Credit Card,0
854,2024-06-15,81,Premium,PayPal,1
855,2024-08-04,460,Enterprise,Debit Card,1
856,2024-04-01,431,Basic,Credit Card,1
857,2024-05-11,364,Basic,Debit Card,1
858,2024-11-21,489,Premium,Debit Card,0
859,2024-09-04,337,Enterprise,PayPal,1
860,2024-08-30,181,Premium,Credit Card,1
861,2024-08-31,132,Premium,Debit Card,1
862,2025-02-22,100,Enterprise,PayPal,0
863,2024-03-21,233,Premium,Credit Card,1
864,2024-08-09,301,Enterprise,Debit Card,0
865,2025-01-05,363,Enterprise,PayPal,1
866,2024-03-20,261,Premium,Debit Card,1
867,2024-10-24,418,Basic,Debit Card,0
868,2024-09-02,488,Enterprise,Credit Card,0
869,2024-08-30,307,Basic,PayPal,0
870,2024-11-19,376,Basic,Credit Card,0
871,2024-11-04,265,Enterprise,Debit Card,0
872,2024-07-20,22,Basic,PayPal,0
873,2024-08-15,449,Premium,Debit Card,1
874,2024-07-14,344,Premium,Debit Card,1
875,2024-06-07,127,Basic,Debit Card,1
876,2024-05-28,444,Premium,PayPal,1
877,2024-11-29,187,Enterprise,Debit Card,1
878,2024-10-13,470,Enterprise,PayPal,1
879,2024-07-21,317,Basic,Debit Card,1
880,2024-11-20,170,Premium,Credit Card,0
881,2025-01-09,104,Basic,PayPal,0
882,2025-01-20,418,Premium,Debit Card,0
883,2024-05-19,377,Enterprise,Credit Card,1
884,2024-08-10,323,Premium,PayPal,1
885,2024-06-08,177,Premium,Credit Card,1
886,2025-02-17,96,Basic,Debit Card,0
887,2025-02-11,431,Enterprise,Credit Card,1
888,2024-12-02,12,Premium,Debit Card,0
889,2024-12-21,381,Enterprise,Debit Card,0
890,2024-11-25,25,Premium,PayPal,1
891,2024-10-26,139,Enterprise,Debit Card,0
892,2024-02-29,32,Premium,Debit Card,1
893,2024-04-14,107,Enterprise,PayPal,1
894,2024-10-16,167,Premium,PayPal,1
895,2025-02-15,248,Enterprise,Debit Card,0
896,2025-01-07,19,Premium,Debit Card,1
897,2024-09-20,330,Premium,PayPal,1
898,2024-12-22,31,Enterprise,PayPal,1
899,2024-09-09,317,Basic,Credit Card,1
900,2024-08-29,376,Premium,Credit Card,0
901,2025-01-21,193,Premium,Credit Card,1
902,2024-10-25,426,Basic,PayPal,0
903,2024-03-02,226,Premium,PayPal,1
904,2024-06-29,223,Enterprise,PayPal,1
905,2024-04-15,345,Basic,Credit Card,0
906,2024-07-27,167,Premium,Debit Card,1
907,2024-10-25,219,Enterprise,Debit Card,1
908,2024-11-01,417,Enterprise,Debit Card,1
909,2024-12-09,142,Basic,PayPal,1
910,2024-12-23,62,Basic,Debit Card,1
911,2024-10-12,238,Basic,Debit Card,1
912,2024-05-30,192,Enterprise,PayPal,1
913,2024-05-11,32,Premium,PayPal,1
914,2024-05-03,115,Enterprise,PayPal,1
915,2024-12-18,100,Enterprise,PayPal,0
916,2024-06-19,128,Basic,PayPal,1
917,2024-03-18,469,Premium,Credit Card,1
918,2025-02-19,147,Enterprise,PayPal,1
919,2025-02-18,491,Basic,Debit Card,1
920,2024-08-12,129,Basic,Debit Card,0
921,2025-01-04,170,Premium,Credit Card,1
922,2024-05-03,217,Premium,PayPal,1
923,2024-08-20,358,Basic,Debit Card,1
924,2024-03-13,327,Premium,Debit Card,1
925,2024-10-03,347,Premium,PayPal,0
926,2024-05-05,164,Enterprise,Credit Card,1
927,2024-11-27,272,Premium,PayPal,1
928,2024-05-09,365,Basic,PayPal,0
929,2024-09-02,164,Premium,PayPal,0
930,2024-03-12,339,Enterprise,PayPal,0
931,2025-02-01,403,Premium,PayPal,1
932,2024-04-23,468,Enterprise,Credit Card,1
933,2025-02-11,322,Premium,Debit Card,0
934,2025-01-07,295,Premium,PayPal,1
935,2024-04-12,268,Basic,Debit Card,0
936,2024-06-07,166,Basic,Debit Card,1
937,2024-07-23,23,Premium,PayPal,1
938,2024-03-29,86,Premium,Debit Card,1
939,2024-10-30,348,Enterprise,PayPal,0
940,2024-09-26,418,Enterprise,PayPal,1
941,2024-03-24,403,Basic,PayPal,0
942,2025-02-14,344,Premium,Credit Card,1
943,2024-12-23,229,Premium,PayPal,0
944,2024-12-10,241,Enterprise,PayPal,1
945,2025-01-26,442,Premium,Debit Card,1
946,2024-09-22,303,Premium,Credit Card,1
947,2024-03-28,464,Premium,Debit Card,1
948,2025-01-04,151,Enterprise,Debit Card,1
949,2024-03-23,260,Enterprise,PayPal,0
950,2024-10-20,423,Enterprise,Credit Card,1
951,2025-02-22,305,Premium,Credit Card,1
952,2025-01-12,149,Enterprise,PayPal,1
953,2024-10-22,485,Basic,Credit Card,1
954,2024-12-30,151,Basic,PayPal,1
955,2024-05-02,138,Enterprise,Credit Card,1
956,2024-09-23,333,Enterprise,Credit Card,1
957,2024-04-06,314,Premium,PayPal,0
958,2024-12-26,27,Enterprise,Credit Card,1
959,2024-09-04,252,Enterprise,Credit Card,0
960,2025-02-24,173,Basic,Credit Card,1
961,2024-03-24,329,Basic,Debit Card,0
962,2024-08-11,105,Basic,PayPal,0
963,2024-12-05,37,Basic,Debit Card,0
964,2024-03-25,485,Enterprise,Credit Card,1
965,2024-04-17,239,Basic,Credit Card,0
966,2024-07-24,425,Premium,Debit Card,1
967,2024-06-03,465,Premium,Credit Card,0
968,2024-07-22,34,Enterprise,Credit Card,1
969,2024-07-14,184,Premium,PayPal,0
970,2024-03-07,413,Basic,Credit Card,0
971,2024-09-04,170,Basic,PayPal,1
972,2024-03-24,39,Premium,PayPal,1
973,2024-04-25,174,Enterprise,Debit Card,1
974,2024-09-03,217,Basic,Debit Card,1
975,2024-03-14,446,Basic,Credit Card,0
976,2024-04-28,482,Premium,Debit Card,0
977,2024-05-05,111,Enterprise,PayPal,1
978,2024-04-05,382,Enterprise,Debit Card,1
979,2024-05-27,115,Premium,PayPal,1
980,2024-10-31,339,Basic,Debit Card,0
981,2024-11-27,78,Premium,Credit Card,1
982,2024-06-15,17,Premium,Debit Card,0
983,2024-10-21,132,Premium,Credit Card,1
984,2024-11-17,362,Basic,Debit Card,0
985,2024-12-31,110,Basic,PayPal,1
986,2024-12-16,10,Premium,Debit Card,1
987,2024-12-14,360,Enterprise,Debit Card,1
988,2024-05-24,16,Premium,PayPal,0
989,2024-04-26,327,Basic,PayPal,0
990,2024-11-07,120,Enterprise,Debit Card,1
991,2024-10-15,352,Enterprise,PayPal,1
992,2025-01-24,195,Basic,PayPal,1
993,2025-02-23,225,Basic,Debit Card,0
994,2024-10-24,471,Premium,Credit Card,1
995,2025-01-21,352,Basic,Debit Card,1
996,2024-06-11,132,Enterprise,Debit Card,1
997,2024-09-30,210,Premium,Credit Card,1
998,2024-03-19,17,Premium,Debit Card,0
999,2025-01-04,73,Enterprise,Debit Card,0
1000,2024-12-07,145,Basic,PayPal,1
1001,2024-03-28,396,Premium,Debit Card,0
1002,2025-02-08,392,Enterprise,Credit Card,0
1003,2024-05-02,195,Enterprise,Credit Card,0
1004,2024-10-13,136,Enterprise,PayPal,1
1005,2024-11-30,425,Basic,Debit Card,1
1006,2024-03-31,381,Basic,Debit Card,1
1007,2024-11-03,461,Basic,Debit Card,1
1008,2024-08-17,58,Basic,Debit Card,1
1009,2025-01-14,175,Enterprise,Credit Card,0
1010,2024-12-17,395,Premium,Credit Card,1
1011,2024-07-19,136,Enterprise,PayPal,1
1012,2024-09-16,402,Premium,Debit Card,1
1013,2025-02-06,311,Premium,Credit Card,0
1014,2024-06-20,330,Premium,Debit Card,0
1015,2024-04-08,186,Basic,Credit Card,1
1016,2024-08-22,212,Enterprise,Credit Card,0
1017,2024-06-17,166,Premium,PayPal,1
1018,2024-12-01,355,Enterprise,Debit Card,0
1019,2024-10-07,228,Basic,PayPal,0
1020,2025-02-05,495,Premium,PayPal,1
1021,2024-12-31,294,Basic,PayPal,1
1022,2024-03-18,298,Basic,PayPal,1
1023,2024-08-11,37,Enterprise,PayPal,1
1024,2024-08-05,360,Premium,PayPal,1
1025,2025-01-10,92,Basic,PayPal,1
1026,2024-12-13,121,Enterprise,Debit Card,1
1027,2024-11-03,163,Premium,PayPal,1
1028,2024-07-01,379,Premium,Debit Card,0
1029,2025-01-30,38,Basic,Debit Card,0
1030,2024-11-08,404,Basic,Credit Card,1
1031,2024-07-19,498,Basic,PayPal,1
1032,2025-02-23,489,Basic,Debit Card,1
1033,2025-02-08,222,Premium,Credit Card,0
1034,2025-01-19,111,Basic,Credit Card,0
1035,2024-10-09,427,Basic,PayPal,1
1036,2024-08-06,369,Basic,PayPal,1
1037,2024-12-28,223,Premium,PayPal,1
1038,2024-04-20,313,Enterprise,PayPal,1
1039,2024-12-03,164,Enterprise,Debit Card,1
1040,2024-06-20,389,Premium,Debit Card,1
1041,2024-08-01,209,Enterprise,PayPal,1
1042,2025-01-12,177,Premium,PayPal,0
1043,2024-09-19,247,Basic,Debit Card,1
1044,2024-02-26,168,Enterprise,PayPal,1
1045,2024-04-12,202,Premium,Credit Card,1
1046,2025-01-13,176,Premium,Debit Card,1
1047,2024-06-23,235,Basic,Credit Card,0
1048,2024-11-03,376,Premium,Credit Card,1
1049,2024-04-22,260,Enterprise,Credit Card,1
1050,2024-05-07,289,Basic,Credit Card,1
1051,2024-05-26,485,Premium,PayPal,0
1052,2024-03-31,461,Basic,PayPal,0
1053,2024-11-06,475,Premium,PayPal,1
1054,2024-07-18,230,Enterprise,PayPal,1
1055,2024-04-05,32,Enterprise,Debit Card,1
1056,2025-01-17,494,Basic,PayPal,1
1057,2024-12-14,198,Premium,Debit Card,1
1058,2024-09-04,420,Basic,Credit Card,1
1059,2024-12-27,281,Basic,Debit Card,1
1060,2024-08-16,438,Enterprise,PayPal,1
1061,2024-03-15,36,Basic,Credit Card,1
1062,2024-07-31,466,Premium,Credit Card,1
1063,2024-03-05,398,Enterprise,PayPal,1
1064,2024-05-14,452,Premium,Credit Card,1
1065,2025-01-23,465,Basic,Credit Card,0
1066,2024-12-13,219,Enterprise,Credit Card,1
1067,2024-05-13,44,Premium,Debit Card,0
1068,2024-06-30,207,Premium,Credit Card,1
1069,2024-10-23,480,Basic,Credit Card,0
1070,2024-11-25,183,Premium,Debit Card,0
1071,2025-02-20,227,Basic,PayPal,1
1072,2024-11-18,65,Basic,Debit Card,1
1073,2025-02-18,392,Basic,Debit Card,1
1074,2025-02-18,496,Basic,PayPal,1
1075,2025-01-11,161,Enterprise,PayPal,1
1076,2024-06-26,403,Premium,Debit Card,1
1077,2024-11-04,472,Premium,Credit Card,1
1078,2024-04-23,47,Enterprise,PayPal,1
1079,2024-10-05,477,Basic,Credit Card,0
1080,2024-05-17,486,Basic,PayPal,1
1081,2025-01-07,207,Basic,Credit Card,1
1082,2024-05-27,441,Basic,Debit Card,1
1083,2025-02-10,18,Enterprise,Debit Card,0
1084,2024-09-23,187,Premium,Debit Card,1
1085,2024-07-19,334,Basic,Debit Card,1
1086,2024-07-23,185,Basic,PayPal,1
1087,2024-05-14,432,Basic,Debit Card,1
1088,2024-06-12,476,Premium,Credit Card,1
1089,2024-06-10,270,Premium,Debit Card,1
1090,2025-02-24,93,Enterprise,Debit Card,1
1091,2024-10-27,148,Premium,Debit Card,1
1092,2024-10-01,251,Premium,Debit Card,0
1093,2024-05-09,325,Basic,PayPal,0
1094,2024-08-13,164,Premium,PayPal,1
1095,2024-10-20,230,Basic,PayPal,0
1096,2024-05-18,144,Enterprise,Credit Card,1
1097,2024-07-01,197,Basic,Credit Card,1
1098,2024-09-26,187,Enterprise,Debit Card,1
1099,2024-03-06,76,Premium,Credit Card,0
1100,2025-01-31,78,Enterprise,Credit Card,1
1101,2024-06-04,448,Basic,Credit Card,1
1102,2024-03-09,86,Premium,Credit Card,1
1103,2024-07-22,409,Premium,PayPal,1
1104,2024-10-12,383,Basic,PayPal,0
1105,2024-07-01,21,Premium,Credit Card,1
1106,2024-07-15,496,Basic,Credit Card,1
1107,2025-02-12,292,Enterprise,PayPal,0
1108,2024-08-31,255,Enterprise,Debit Card,1
1109,2024-03-12,246,Premium,PayPal,1
1110,2024-02-27,261,Basic,Credit Card,0
1111,2024-05-18,426,Basic,Credit Card,1
1112,2024-06-16,216,Enterprise,Credit Card,1
1113,2024-07-08,350,Basic,PayPal,1
1114,2024-04-18,117,Premium,Credit Card,0
1115,2025-02-04,218,Premium,PayPal,1
1116,2024-12-19,320,Enterprise,Debit Card,1
1117,2024-04-19,317,Basic,Credit Card,0
1118,2024-09-16,302,Premium,Credit Card,1
1119,2024-04-02,122,Premium,Debit Card,1
1120,2024-11-17,385,Premium,PayPal,1
1121,2025-01-02,24,Basic,Credit Card,1
1122,2024-03-03,349,Enterprise,Credit Card,1
1123,2024-10-16,92,Enterprise,Credit Card,0
1124,2024-03-09,74,Premium,Credit Card,1
1125,2024-03-15,461,Enterprise,Debit Card,1
1126,2025-02-05,12,Premium,PayPal,0
1127,2024-11-02,465,Premium,Debit Card,0
1128,2024-03-22,370,Basic,PayPal,1
1129,2024-11-16,245,Premium,Debit Card,1
1130,2024-08-30,398,Premium,Debit Card,1
1131,2024-04-09,402,Basic,PayPal,1
1132,2024-12-23,138,Basic,Credit Card,0
1133,2024-06-15,256,Enterprise,Credit Card,1
1134,2024-07-29,244,Basic,Debit Card,0
1135,2024-09-25,39,Premium,Debit Card,1
1136,2025-01-06,80,Basic,Debit Card,0
1137,2024-06-17,479,Basic,Credit Card,1
1138,2024-12-12,157,Enterprise,PayPal,1
1139,2024-03-17,102,Basic,Credit Card,1
1140,2024-11-25,292,Premium,Debit Card,1
1141,2024-09-04,226,Premium,Credit Card,0
1142,2024-09-07,247,Premium,Credit Card,1
1143,2024-03-15,236,Basic,Credit Card,0
1144,2024-08-04,228,Basic,PayPal,1
1145,2024-12-05,328,Premium,Debit Card,0
1146,2024-07-05,468,Basic,Credit Card,1
1147,2024-11-19,346,Enterprise,Credit Card,1
1148,2024-12-24,40,Enterprise,Debit Card,0
