Customer ID,Support Tickets,Response Time (hours),Issue Resolution Time (days),Customer Satisfaction Score (NPS),Churn
fc5dae92-3f64-4eca-a6c2-171b4f6cc8fc,8,37,5,8,Yes
2d28c7fd-23fd-4b4d-9766-dda248288956,9,5,29,0,No
480d60fe-1c22-45de-9ca0-83aeba061250,2,32,13,7,Yes
b5c626af-805d-4081-9be9-d39bbcc6c338,5,23,28,2,No
f0a34ba7-8e02-482a-ad94-4cab260fdec4,8,70,17,6,No
a5fe13a8-9c17-4d9a-8674-a9099f029b95,9,48,21,1,Yes
e5de3765-930e-473e-9c07-2442781eb63b,2,33,3,8,No
7f211f55-7d30-431e-965f-8d50b99cc29a,8,20,17,0,Yes
53ff08a7-86a6-4cb9-b7c7-014f94d94c59,2,2,4,4,Yes
1e57d2ff-e9d9-4bc3-9fc4-379a86f28b36,0,54,14,7,Yes
eaef19e1-234d-4b16-8216-b6557c1fe61f,2,26,5,2,Yes
b48ac898-f2c0-4107-9a77-f89aa0c7883d,4,2,1,4,No
2a7ad2b8-d57a-4e9d-8135-670e394c73f2,7,66,12,6,No
afdcf849-b179-4edf-a396-50f91ae8deef,0,28,2,8,No
4cbe4d9d-a7db-420b-bbe5-be6e745c6c8f,3,15,6,8,Yes
98516710-b36d-47c2-b3f3-3fe3789f6858,9,52,13,4,No
d4059d1e-97ae-4fc8-920e-0dbb1c14b58a,7,39,2,7,Yes
82a8e474-c384-491a-b6a9-7f697da79eaf,5,14,18,6,No
cad1b903-9597-4e05-ad1f-c531ea968a6d,3,31,8,1,Yes
ae81c697-ee50-4102-ad28-f5c3328c7334,2,46,29,8,No
da8b8861-19bb-4ae9-8904-8072fae4722d,0,40,11,4,No
1537e4e4-1ec0-4094-8c95-91998b48236b,9,59,24,3,No
279cce74-59eb-4f00-b687-f3fdc8f70485,7,26,10,9,No
bb7a8883-e10c-484e-a011-543dc8929f66,1,16,4,8,No
2fb0d645-af57-4851-aac6-3be68f1509f3,6,2,19,9,No
d7582407-e5be-4e7e-be9e-34640d200a74,2,63,2,1,No
2e93c6e1-becf-4446-87f1-9d7645ac292a,4,25,24,6,Yes
53439c89-bd97-472f-8fe1-1b8e1d691b8d,5,67,2,1,No
32528ce0-3faf-43bc-8c30-7c8676a10d76,2,41,29,7,Yes
021294d8-1d47-43aa-891f-f52897874b1c,5,55,13,0,Yes
f8482e74-4c1b-4031-9d30-c4fccaacdad4,6,3,8,9,Yes
6675af2d-cae6-452d-9a5d-005d188fca6e,9,27,1,1,No
cb818d0f-6504-49ca-8bcb-d0c257beb6f7,6,14,14,2,Yes
dcbf9fa6-96d6-4739-9201-680a2c8d3bb3,1,33,16,0,Yes
ae7a074d-8d7e-4e2e-8713-2b2319aa48d9,1,10,13,5,Yes
b5c19603-0f3f-4346-be68-0ad5ef586407,2,53,21,0,Yes
25fc5a1c-15a5-4b15-bdb1-810fb10aeca6,6,71,15,2,Yes
cf95d88d-d3cb-4a57-8186-e4faf3ff7cad,0,40,15,0,No
45929256-76d0-40dd-9436-95231cc2f549,7,24,25,2,No
ce4e1db1-431f-42fd-8419-e5ab80150ca5,3,10,27,7,Yes
0f71c750-2100-4774-a5ec-6a4f8205d754,5,49,6,4,No
e5fa24eb-78c5-40df-91eb-3d703fbc3eb6,4,28,7,9,No
39615264-e19e-484e-8cc7-b7fb7891cac6,0,33,17,8,No
8f8a3b65-cc9d-4255-a0d0-2f08935de688,4,47,29,6,No
2b6f9948-e423-4d2f-a55b-70a79bc53081,4,13,11,6,No
f09a5507-bbd7-4293-9507-0183bf33a44f,6,44,24,6,No
97d88767-4527-43a3-9323-2179662c1947,8,27,6,5,Yes
dd6196e2-8b32-4b61-b308-12a1c63e9a54,8,29,17,7,Yes
1995547d-4063-4c73-904c-c9907deec259,0,40,17,8,Yes
76bd6e04-b067-414b-9947-370ef39c639a,4,7,22,5,No
d0d42d33-1f81-49dc-8e9b-a63ed51cafd1,3,39,25,8,Yes
991a5dc7-2ec1-42c7-b4bc-ee44d9399c7d,6,25,29,6,No
4b135fcb-a3b1-4f3a-aafb-56749e2c8459,4,28,10,0,Yes
84a8d568-83ac-4fce-9776-fcd351ca4b42,1,51,9,0,No
de819f48-f722-4691-a3c9-dd8021e86dc2,3,71,3,8,Yes
93b84e1d-8d98-4d96-893c-825310750bdb,9,49,13,8,Yes
f9a8b8c6-f9ed-4112-a6e6-7b9f93a3901d,3,57,27,4,No
369581e2-0e5d-4931-bca2-7a6c59f89f9f,9,70,26,2,Yes
9cde65bd-8448-4d01-b554-a4f20f202c79,2,15,14,6,Yes
243dba5b-15bf-45af-9be5-6ecaca89b0c5,4,2,3,0,Yes
0141e1e7-0ff1-487d-9afa-0116d9c83af9,7,12,1,5,Yes
531c7231-aff7-4cd1-91b8-234ff90e44ac,1,53,8,2,Yes
15a6c253-06a3-4f27-894f-ba3c2301100c,1,60,8,4,No
6b4a576e-9549-4761-aab4-5905768a6cc2,8,66,3,3,Yes
5dea2161-70ba-4d09-aa20-cffa5d051d4d,4,43,27,1,No
589d8422-f730-43ed-bbd3-07dc332ae27e,1,34,23,7,Yes
21a87722-c3aa-446d-978b-5834bbad5462,1,28,24,8,No
e0eb149d-46ea-4493-8cf3-78e9a0d0d0fd,2,5,13,7,No
54039c3e-2184-476e-827c-fa985bff0bd6,8,35,6,5,No
3a42c338-a721-4d26-8e17-218b7e21b10b,5,16,3,4,No
53ff6b16-f766-41ea-8bf5-9b52bbef6d91,0,38,4,1,Yes
488a6e21-cbd8-4ed6-923e-18a5d706ae88,9,46,28,5,No
d16ac260-c0a3-4bb1-8cff-837901f2fbf7,2,44,13,9,Yes
f3333794-733d-4fdd-a985-ea6614d6bdff,4,44,12,4,Yes
64d8794f-b700-46b1-86e1-d297fe52aace,3,5,23,1,Yes
12f10fa9-412a-459b-898b-9157c7cc59ec,4,46,13,3,No
ae2076c3-17c2-4038-8051-27b7725d4e3a,0,46,23,5,No
2e3fbf24-05e5-48b9-890c-79f6646173b2,0,65,3,2,Yes
44647be6-fdea-4fa3-bca0-6c37ce78b331,1,29,6,9,Yes
588964ff-52a0-4726-bf82-94981b9773cc,8,2,21,0,Yes
477a0419-06a8-44a5-a804-aa259150c375,2,63,24,0,Yes
1f3ea233-bf52-4046-b2b1-bbd9a4c949cc,7,36,12,3,Yes
12c06119-ff47-4380-ac3f-66ed2a6d188a,9,38,9,7,Yes
a382f691-f532-46bc-a9df-8f9d8fe2da73,2,18,1,8,No
445b1603-24e6-45b8-b07e-47d3dc5ac469,2,8,20,7,Yes
94dbecc1-5dfb-40e4-816e-3dcb8944c9e6,8,28,24,5,Yes
40d014f5-0e3d-4827-8bac-3a4ef8fdbedd,8,4,17,1,No
97cca04b-a097-4e9d-9564-107f547c6bc9,1,38,5,6,Yes
fe60caf9-e74c-4f8f-ab62-009990855856,7,64,20,0,Yes
62aa00e8-c76a-4878-800f-c0f1b1dfc8de,8,58,26,1,No
59466f01-282a-4cf7-bb11-df505b27e7ea,6,63,11,4,Yes
5bccaab4-d550-436e-9c76-c64d816663d7,7,20,18,0,No
5c5d67da-fb03-4958-b13e-183524557435,0,60,24,1,Yes
66f1448a-1add-4b5d-ad91-06d8bd38d94f,1,35,7,8,No
68b73680-c4e0-43a5-9a4a-f9637d2166f1,7,37,21,3,Yes
8bf6cec9-bb01-43d5-92c8-bd51ecd623be,2,63,28,1,No
e59f4b04-962e-4012-b70e-5d3c6340ffd5,6,35,7,5,Yes
1a7d22f4-9f3c-469a-95cc-451fa111236a,6,52,8,5,Yes
bd617ce7-0905-47f2-b2a6-1329693a16bf,7,18,23,4,Yes
d578f0a6-b13f-4f33-ab42-69ac8a96123d,7,57,7,7,Yes
97d2e188-0dad-48f1-ab2a-5824d9f92c92,7,20,11,1,No
123cba13-46b0-4374-9f02-dfad130ead5f,4,59,24,0,No
855d0e2f-43ac-482d-9718-286b5337b849,0,68,16,7,Yes
4b575adf-73ef-45a4-88ce-0aa74677f70c,8,26,23,1,No
0f5618e9-aea3-424c-9559-1b75ed139e0e,8,13,18,6,No
2bcc964c-35a6-48fb-9a19-1c270da13d9e,5,21,24,9,No
7c0ff47c-b611-4436-b8f9-4bd44f2ebd2d,8,55,13,0,No
d177b566-212b-4aea-9061-967939ea41b1,6,42,8,7,Yes
a5a979db-405d-49a7-aed6-f28828f3c63e,3,23,13,4,No
6ae363a4-0ca2-4fb0-8d93-48dbdc9ca271,9,70,23,9,No
fab08fbd-d9fe-420f-bb1e-6981f81f5df0,9,44,9,3,No
120ce7e8-71cb-4966-8edc-0c1cbcbe3d07,3,26,8,4,Yes
abbb2656-a08b-4e80-a1d7-204d5fdcfd3a,0,65,15,5,Yes
36a2d9a2-054d-492d-bb69-39b2c09944a6,8,51,19,5,Yes
af9664e7-ec66-446e-8615-3d31fda3e8b0,5,27,19,2,No
2787342c-a755-4f4d-b1dc-2dd827c4b60c,6,37,10,8,No
02bc6c9d-7af2-462a-85d3-60a0d8b70d62,1,40,3,2,No
03833178-7bae-4fe1-8481-1271aa82abeb,2,27,10,5,No
6d9a6f2b-87c5-48a4-a2e2-372b08755fb2,3,65,12,6,No
02cb189b-1abc-48bb-8608-ebafded402bf,2,60,8,8,Yes
c45d22cf-7bc3-4c5e-b45a-889ed5299d7e,9,56,12,9,No
36b11813-7653-4c30-9fca-ca0b45a05b23,8,52,12,0,No
5a5c4123-8eef-474e-853d-6f475fe6d163,7,53,26,9,No
a86fa256-aa99-4b2e-95fd-1ef30a2c9660,1,14,24,6,No
a6b3b60a-b97e-476a-a391-fa1f3dd2ca46,8,32,7,0,Yes
09f2469b-425f-40ea-b798-d4bb656045a0,7,35,22,0,No
3bed6c30-3559-43b1-9c16-0eef67bd27f6,3,49,14,4,No
e9a3d673-2559-42db-b029-79cc49b93be3,2,14,2,3,Yes
3ff7666d-3c6c-4bf8-a565-0101d0e9834b,3,59,4,8,Yes
74da033b-0243-4069-8043-60fe3f474cac,1,5,20,3,No
d168fd8f-271b-4bec-9c0e-5324652da4d2,7,32,16,3,No
6dfc1fec-b0e6-4d1d-a4ee-1c7435796449,5,22,15,3,Yes
596b9390-92ec-4295-82ed-558618faeed9,9,61,19,3,No
edf57d1a-f56e-4e8f-9d42-ccee2e500d88,0,21,11,8,No
1ccac728-7ed8-4219-9d98-bb87b4377ce7,6,33,2,1,No
5aed2ba8-d199-44b7-b75f-6446be14ae74,3,51,9,7,Yes
79f1b763-3c94-4c8a-a955-1ff72e0f2199,3,48,6,3,No
4f90bc84-ebe4-4928-bad6-1fadd3fe05ad,4,15,16,4,No
4c2f1b86-2d44-41db-a7c9-b7acfca3a71c,7,3,9,8,No
dc934ca0-643b-4f25-ae7a-0effd7297da0,9,57,19,0,No
013231b6-3124-45ee-9886-96dc1cd6be97,1,56,24,0,No
aa293962-0c09-4318-8675-6edb0dae9986,6,62,21,1,No
bd46b63b-4bd7-4c19-8c62-e58878a4bb7c,8,18,1,5,Yes
2c620627-eb94-4589-913f-563bc309517c,7,56,10,1,No
533f776a-d515-4321-a617-d38c751a339e,9,48,15,7,Yes
25278802-195a-4d14-b066-6ebc97c6d071,9,5,21,7,No
8a6067dc-b6b9-4779-abb2-d1d3d52882ba,1,14,18,3,No
e8f67610-ad19-47a4-8881-e9d2f829f809,3,41,19,2,Yes
f8b38204-bb6c-4b6a-9362-baba59840dc6,0,60,6,4,No
8eeae881-f258-4f7f-9703-c250c2503cf2,3,50,10,5,Yes
e98445f2-a38f-45e4-9202-c1c7adcb39e7,4,63,17,8,Yes
20ca3ed2-36d8-44c3-b211-39bf98983e0c,5,65,28,9,No
038e187a-e219-4e7f-a710-27e9e9173b5e,1,32,18,6,No
8e61f907-e18f-4493-ae62-6e1b3eb6e5ba,4,18,17,2,Yes
0b10614c-0003-4abf-9233-fbac140ee1b9,4,18,28,8,No
35d4ecf7-94da-4d2c-832a-625ee8193c60,3,41,26,5,Yes
ed55ec5e-b4c0-4403-83e9-cfcf9ac95a5b,7,70,5,1,Yes
60346ef0-3c8e-458d-a517-778611e8e320,9,51,10,1,Yes
fe611011-b207-4623-aec3-d0ca7b9c5000,6,36,2,4,Yes
960e8c38-0ade-48e9-90c7-d13c78ccb16e,1,5,18,1,No
a725e7e9-d8ff-4432-9804-ea0b4cfabc84,7,34,29,0,Yes
849e9386-5f46-4446-8ff8-57dc44e38318,7,15,26,7,Yes
ae603b09-4ded-4c4d-9abc-af83cf5d2d5e,4,9,21,5,No
695a4da3-50ba-4a5f-ab40-1c82f515ad0c,6,11,26,1,No
9dc74bff-2706-42d6-ba61-cbf99aeac24d,3,42,23,9,Yes
e7bac17d-b8e5-49f4-a60b-60e1b96cf793,4,63,20,8,No
4e427428-d1cf-4d0b-80ba-f95d4193e9fa,2,41,28,8,No
1a2a6232-31ae-466e-93e1-6393ec595fda,3,61,29,7,Yes
a3104e2a-80c2-46c8-bc94-1f10019909e5,3,30,20,6,No
c09b186a-8810-4ae3-8aa0-c8435f1cd3b8,6,13,10,0,No
ebb6be83-141b-42d5-b00f-fcc3fb490978,9,7,17,8,No
f78fda99-b930-4585-a661-926a8039f8f5,9,58,17,2,No
252a562f-c2f2-4cbe-b248-9fdb29c2960a,9,42,18,2,Yes
73c62097-743a-439a-8af1-4f5e1effffca,0,64,20,1,Yes
45dbe39b-07a4-486a-b568-94a9586622ba,6,45,3,5,Yes
cb1ed1ce-c7b5-4efb-8d2d-7f9c6cfb96e0,4,71,24,8,Yes
893e13ae-00d3-42f5-bf3d-e31197697f67,7,22,1,7,Yes
6b6fe7cc-2456-4259-be35-4af8129aa039,7,4,28,2,No
a4d23cc6-4023-42be-be58-9e0fc5a1cbf6,5,39,22,3,No
ff7ee6e6-165c-444d-8ac7-024b473bdd9a,2,41,22,7,No
25da5093-613a-43de-9aab-ffe0794b58b5,1,41,8,2,No
43a46071-d9ac-402c-8892-59901ca345bb,8,41,21,3,No
626ebd29-2718-4ac3-ad8f-bba4aeadd17a,7,28,28,8,No
9103656b-b265-4b77-90c7-cb3a04a19979,9,43,17,8,No
6002d006-92b8-40c6-be59-87f0fa530c17,4,64,23,8,No
0d7e09dd-7353-4a6a-8cbc-fc38839c4781,9,6,3,9,Yes
b6c1474f-2828-40fd-b624-cc62b6488ded,2,66,3,6,Yes
3202701b-ad4e-45de-b5c5-29913158f394,6,31,25,1,Yes
eb17bb23-02e0-4755-8a3c-332e932001d6,1,9,18,4,No
9be4de35-5621-410f-9736-1ba5a187c399,4,1,17,9,No
bca5056b-3f2e-4b05-bbf8-c29b55b78f29,3,15,13,6,Yes
548718eb-cbcb-46d8-adcf-5ed8d7fde279,4,23,20,3,No
a0b363d6-6753-45b6-aafb-8d186efdbddf,9,17,25,8,Yes
5a3362a2-5796-4407-96da-600bef4a78fd,4,58,29,7,No
669b3fc2-cdb5-4114-9029-bc66162c5d04,0,71,15,7,No
733efa0f-f3ca-4bee-862f-b69c06dc4cff,9,67,18,9,Yes
1f8307e7-4a2a-4a48-af0b-f23a8b0eb671,7,53,11,8,Yes
07399c9b-d460-4f68-b282-c6b9a4b975d6,1,30,10,8,Yes
796f6fe1-b08e-4cd5-92d9-59b1e4c68492,8,10,9,1,Yes
6f783811-d5f7-44dd-8cfd-59ead79858a1,3,55,19,4,Yes
e1de46e7-a486-4c5e-b9fb-8f889c249dc5,7,42,8,0,Yes
447e00b0-92f0-4bc9-9e15-be52e9f38fdd,9,48,16,4,No
796e7dcf-5c58-461c-9fa6-d017c55b9d6b,2,23,8,7,No
a424c91b-cd84-4a78-a30c-2acbf96cf295,4,4,28,6,Yes
99456f08-b020-4d29-bb55-e18b5cf5f2ce,0,65,17,7,No
7a897a0f-699d-475a-9999-31fe231c5bca,5,10,6,7,Yes
ce29d8c6-14c3-4308-8f00-7f7e3545a144,7,14,24,4,No
d845de1b-b224-4bd3-bf27-7efca8ab3b51,3,36,15,5,Yes
e06c5a98-3188-4dc5-a3c2-02a76f196d51,0,28,3,1,Yes
d16e8090-95aa-4752-9bcc-0ed8c75022fe,9,59,25,3,No
8ed8e426-773b-4b25-b880-d33ce96d3ca8,9,4,20,2,Yes
f745fc8d-3b25-41b1-8fc1-1a3752808e8e,7,69,1,9,Yes
9f3f4796-e286-463c-a381-6a47af179c8b,5,17,5,4,No
d5c15cfb-7a64-4e71-971a-dd6feb299e5d,9,37,18,4,No
a8364950-bcbb-4816-9f6b-82f451f647ad,7,62,25,8,No
92428d48-4f52-40f7-97d7-127effe88110,1,31,6,6,No
c9116c00-d464-44f0-a004-67df5a0a905b,5,28,23,0,No
4f503c92-f359-4944-932a-c9180a5f5004,1,53,23,6,Yes
82805e99-beb1-4210-a073-5045843b5d92,5,36,14,0,Yes
a00be904-57fd-4bf9-9f1d-3d28f7513865,5,26,22,8,Yes
c8f88c93-587b-4e26-acb1-d147ec243b62,9,28,29,6,No
d71f8442-ce2f-420e-8d94-1f2259020fb5,6,61,13,7,Yes
47e98440-b9e3-4c06-8bf1-56b20629a382,0,22,6,8,No
ccab647b-f7d4-45de-9f32-3460bf740e04,0,50,1,1,No
dd5c3c1c-ea5b-4278-801f-4c45ac2bd5eb,0,35,24,3,No
90accc28-f22c-41f8-ae84-a3e77f56af67,4,69,19,6,Yes
fb783490-5ad6-494d-85d2-b603441956fa,0,11,15,8,No
7a1afb78-d231-4e23-b8c5-b7f2844d320f,2,38,11,6,Yes
5aec336d-2c51-4eba-8d48-7c5e4968bd42,0,59,26,1,No
22ad3bba-c8a2-49a8-8210-698fe374871e,6,45,19,9,No
8850d231-02ae-40b1-8684-e6cd64e8c48f,7,44,12,1,Yes
bd73d7dd-c52b-4624-898d-d548898fd203,3,25,1,8,Yes
41ac024a-e244-45fd-a5c4-c48359f264f3,8,16,16,5,No
ce700bdd-40e9-434e-88b4-61452d1b524b,7,20,15,5,No
ce7dce9c-982a-43a2-adb0-21454bbfce9c,6,54,19,2,Yes
a1bbffea-4fa3-4a34-a0bd-f79771a87906,8,13,4,5,No
fc42f408-4ab5-45fe-9afe-e96b51ec6d93,9,35,28,9,Yes
9e89c879-e647-4ac3-a9fa-dfee75598faf,2,12,5,2,No
978ee337-8b6b-4d9f-921e-65e158678bdc,1,63,16,3,Yes
0f619ff6-ec09-4dc8-b42f-b7f6b7b00f5e,9,4,27,4,No
42ae1a33-07b3-460d-baac-4745abc47c55,4,36,18,0,Yes
f2b2a33b-15b8-4453-8f81-d8c5eac71d56,9,9,12,2,Yes
708e63fe-5ba1-4b03-9b67-c5b34bd605b9,8,10,6,2,No
6b5d66ee-9b33-42ef-9648-9570594079e1,1,53,27,1,Yes
6dc81131-2d12-452f-b052-91fecb71f615,1,8,1,4,No
4f6bbd3a-6d17-434b-b610-8371d968364b,4,59,10,6,Yes
61edc278-53d1-4490-83a1-d251982c60e0,8,19,11,1,No
2dc52a67-bba7-4e01-ba7d-c0856ce036bc,8,44,1,0,Yes
12d62cdc-100f-45a6-b161-b2f7539c4ff1,9,44,16,1,No
417376a6-3094-44c4-b9f8-292048046e79,3,34,4,4,Yes
e7ad6de1-0f54-4da4-9664-7d3cae616d9d,8,53,28,5,No
9b5d795d-6fdf-4689-a91a-33f5be0793dc,0,3,9,9,Yes
c352bd38-6ca6-4951-8251-1904ff5da57f,8,2,19,7,Yes
351d9ece-06e5-4b4b-8006-4060df63025f,6,60,20,8,No
43ae444d-1463-491b-bbb6-d28415639081,8,46,22,4,Yes
cfc83f8a-ecd7-4473-94a4-31613e72f36c,9,15,11,3,Yes
2834810f-d3bb-4d56-b067-f4f4421687ee,4,7,12,1,No
98f364df-37d7-492b-a675-8cc726d9fd36,5,61,5,8,No
c763bfa4-b1de-4664-a15d-32c1972526c1,0,35,14,2,Yes
ea05746a-191f-4156-accf-761fede91887,1,35,16,0,No
0d5a445e-1408-458e-b776-2136c86d428b,0,69,12,8,No
105039ea-09e4-48bf-a9b0-004d71ecab7c,0,49,7,1,No
174adee2-3361-400a-93db-f1925e8dd24e,6,2,20,7,Yes
fd20c8b2-1266-4388-bc61-dd39fd088a8c,2,34,21,3,Yes
2e3a6232-cea5-4fbb-94bb-d7e55b74ab7f,0,13,23,7,No
dca2c839-7d82-446d-b55f-aebcfb6319d9,0,64,22,8,Yes
31b20b8b-fa9d-43ed-9c4e-ae5a539276ec,6,35,14,2,Yes
2e75f595-c929-49e6-9fdc-1bdfb88c842a,4,35,18,4,Yes
b9e4d63e-342e-460b-973f-bc2f20a4a1f2,0,26,7,7,No
02ebee88-579e-4f3b-bf67-d8fb11a25832,7,44,5,7,No
e113692a-8c4f-48d0-942f-f2d1ac2748fa,5,7,6,3,Yes
b4607f95-36c9-4400-a105-a8357f731eac,4,39,10,1,No
982c45fe-73d5-4afd-836b-177bcd9bc907,5,13,20,5,No
3f1eba43-4bf3-453d-835b-e13a56c76ace,7,4,2,5,No
2f8ef833-128b-45cb-a40b-4833abb5bc36,8,19,1,6,No
ec7d32fd-2be0-45dc-9547-0fae99541a5a,8,31,17,4,Yes
92be3121-a811-46ee-bfdd-712662a81081,2,43,9,0,No
e03d6637-60cd-4181-81eb-a1907fc2c727,0,64,13,0,No
1d7ff7e2-4f14-449a-b84a-45e4668777ab,9,2,9,0,Yes
7bfec476-f6fa-482b-b710-623792ab796b,5,22,27,3,No
be2a165e-ae29-4a88-a14b-04eae3aef6fa,6,22,25,6,No
47961a1b-f9c3-4bc1-8bf1-bf6c07fc4c53,5,67,12,7,Yes
24794e2d-a5bd-4580-a1cb-5bb21f7de3ec,4,15,14,0,No
5c0da3e7-9547-4dd2-a251-33ea25309811,9,43,15,4,No
fa4e4d75-e5d0-490b-bbd8-2ba1797937b1,4,14,8,4,Yes
9073d41a-0a8d-4c7a-9a6b-7a41b880f0db,9,20,25,6,No
298cd3d4-b706-4f7a-84f7-cb282541a6c1,2,23,26,0,No
d421a8db-815d-43b2-8ddb-a7b70a2aa681,3,54,12,7,No
6740b818-ba16-4461-ac83-3b90a0fe38ca,9,62,12,3,Yes
6577456c-7817-46d7-bd46-e6d7a13528a9,2,62,1,7,No
a9b1eaa7-ff76-4658-99c6-c212efe5fbe8,8,64,14,7,No
91f605d5-27c2-4bf3-aeea-323a02a1ca09,2,53,18,1,No
f548ddda-9da3-44ea-bbb8-af257b6f2b32,4,61,4,3,Yes
f238ba24-463f-406e-b8e4-e18b89865470,5,53,8,2,Yes
1136f074-11a2-4bfc-9718-6618ca7125a3,7,3,8,1,No
ab96e94f-926c-4e8d-8439-a8d717b3367a,9,12,4,3,No
4c07c4da-4693-4cbe-ae5f-2d07a2e1f77b,5,20,8,3,No
4b3fc78b-161d-4ba2-86db-7ada33c58b3c,5,25,27,4,Yes
bfa030b2-11f3-4fde-954f-5f51b5349920,5,28,29,3,No
777b5103-2cff-4af4-b1df-0263e8656549,0,16,2,6,Yes
3b1ad0cf-ef7b-4f75-aea8-d5bbd6e1581e,9,51,17,0,Yes
f977ccfd-293c-4520-9255-4fdf6b4f5262,5,40,12,0,No
8cc77352-1cdd-4f3c-9f9b-720a1d26a9e3,0,21,20,2,Yes
4ad6ae6b-6c82-4b3c-8217-6610c8a741e9,1,71,13,5,No
a9ff6eda-a7a9-4ba1-ab9a-61df8426b0a2,7,11,9,5,Yes
a6db0c8d-c9da-460b-ba94-e3fda6f3e592,7,32,19,4,Yes
1af89167-6358-406c-9798-7a44548fdc57,1,47,15,5,Yes
96cfa8ea-b578-4a24-8fa0-892afca76c98,2,45,24,5,No
7ee1d5db-33a3-4e27-93e7-febbb0812bc5,5,18,19,8,Yes
2137b65e-9435-406e-86ff-59bf530fba1b,3,6,26,0,No
6d2e1421-672a-4ece-b48c-ea0786322334,8,59,21,7,No
2124528d-6404-4de6-80c8-84bc00191d6c,6,6,14,5,No
1509604d-5f0a-40ff-bb5e-9481cce068e3,9,15,22,5,No
6dfb0404-5a1b-4bba-8217-bdea7081b625,8,61,5,9,Yes
20e3fc97-cbe1-479f-ba26-bf86f1e2201f,6,30,7,5,No
1bddcb1e-4935-4165-a95e-80eb61979135,5,46,12,6,Yes
c42355c1-153a-41fc-a9d1-25234720cf28,3,17,20,6,Yes
53682cd9-9495-433d-a0d1-31faaa4df9a0,7,8,20,4,Yes
90a0cce8-7ddb-4bc9-9b75-9e00dd5aeda8,5,50,4,6,Yes
1c3f0833-61c5-40b2-88ba-f5844aa0052c,9,17,25,1,Yes
c45f4518-d0b7-4159-a53a-16140f714b0d,4,57,1,2,Yes
f76d8395-eca6-4f55-8e69-4067507402a7,5,58,26,9,No
329fedc9-462f-4146-b2fb-5f0fc8e491ab,5,27,7,1,No
71bda72e-4994-4e97-bec9-6eba72f66e81,1,58,3,8,Yes
6fd8389b-020b-4134-80d4-54e5701ce03c,2,51,10,0,No
437ebfd0-25b5-4145-95da-a68c84a20834,9,47,12,4,Yes
1efa41b9-7dd9-4af3-b747-a824767fdf94,8,57,29,4,Yes
317c5f92-6c28-4559-8c7a-60301ade855d,7,50,25,0,No
fcd4d167-1976-4222-9642-3aa30919abd6,7,31,8,0,No
c98b8ac5-f504-4907-8047-345387e62d60,0,29,15,5,Yes
cb88c21f-f4fd-4dc4-8cfc-adb696a9ec7f,8,24,9,2,Yes
c2dfaca6-8a36-45d0-b5b9-8b459e75084e,3,63,6,7,Yes
3620522c-1f4a-4e80-9dbe-5c226996eb75,1,68,16,0,No
9155244d-7779-4652-8f99-1baae3557cb7,6,23,7,2,No
e23a70e7-dca0-4f69-a4be-310fa95c6a78,5,8,15,8,No
cc680121-fdf9-4a56-a24e-b3a13dddf87c,8,13,7,7,Yes
6f0b705a-16a0-4a93-a9c1-f62d30202a97,1,1,8,0,No
6c236ac5-ed4b-4b83-b131-12e442a55ccb,5,63,14,0,No
141b195d-997d-43f8-a4f9-210404f7650e,7,27,16,6,Yes
ac66f68c-25af-4344-86e6-472114dd3cfb,5,41,25,3,Yes
cdee70a7-c760-45f6-8d0b-d1f5e01efeca,7,9,16,0,No
f0d18f30-c094-434b-9384-6241cbe92de6,1,27,1,9,No
72306935-df6c-4f62-a951-717f63297c24,8,21,5,2,No
e8f7c939-06e4-47ca-ac02-17bd7b2d56ae,5,46,2,8,No
15b39c65-e4e4-48d0-8783-a5fa1de5db28,6,48,25,6,Yes
7fda1679-8326-492e-854f-8834f60df74e,1,68,12,6,No
755a5704-85f8-4da7-97fe-6b83f50666fc,9,14,20,3,Yes
9e60f340-fa00-482e-bfe4-a1a04746c2ee,7,42,10,1,Yes
ed0346fe-2941-4285-97b9-495cbd468482,8,59,2,3,No
3d748182-8180-437f-a53f-6ff535f72661,2,62,14,8,No
e20d5918-85fc-4de7-9a4e-1f470c44ecdc,3,4,10,7,No
39778e5b-15b6-477d-a15d-1c0481652885,5,59,7,5,Yes
7c9b5299-de19-40a6-a2ab-5e5d19323769,2,34,26,4,Yes
69648b85-a0a4-4418-afb5-07cfa9b87db2,9,5,21,1,No
6db3e862-cb64-43c0-a118-a6d1726365fe,6,32,24,8,Yes
356c3e6d-51ea-4e4e-88a0-615a2b06c0e9,7,66,23,1,Yes
7007367e-e7a5-4b35-beee-4c4669ffa110,4,35,25,7,No
6dc27dd6-855b-4b01-af8b-08fa017aba2d,4,8,15,4,Yes
c04c1c17-fc6d-4971-8ac7-c8926bdcaa8b,2,57,5,2,No
ad1623f5-81a1-4482-8739-01096e1d476f,3,25,24,5,No
1b3e0aeb-93e5-4d82-b025-e18c5acaea08,2,23,7,2,No
1cf1ed11-1d8a-48d1-a068-d18f6efd4a03,7,36,14,4,Yes
5791fda4-496b-468e-a888-e40a9973d0db,2,25,5,2,Yes
0156ed6f-7fa0-4cb4-823e-e7180d196c77,1,17,25,6,No
dcf6a484-4316-4954-83e5-4690d9017120,5,63,13,3,Yes
1242e0b8-ac01-4e8f-a0e2-8feb75c40eaf,7,64,2,7,Yes
